,race,rcDate,rcNo,ord,rcTime,chulNo,age,wgBudam,ord1CntT,ord1CntY,ord2CntT,ord2CntY,rcCntT,rcCntY,chaksunT,chaksunY,chaksun_6m,rating,rcDist,trAge,ord1CntT_tr,ord2CntT_tr,rcCntT_tr,ord1CntY_tr,ord2CntY_tr,rcCntY_tr,age_jk,ord1CntT_jk,ord2CntT_jk,rcCntT_jk,ord1CntY_jk,ord2CntY_jk,rcCntY_jk,wg_Budam_jk,wg_Budam_others_jk,num_own,num_reg,num_cancel,chaksunT_ow,chaksunY_ow,ord1CntT_ow,ord2CntT_ow,ord3CntT_ow,rcCntT_ow,ord1CntY_ow,ord2CntY_ow,ord3CntY_ow,rcCntY_ow,from_recentRcDate,from_trDebut,from_jkDebut,from_owRegister,pred,pred_rank,pred_ona
23239,2074,2017-05-20,10,0,0.0,2,5,52.0,2,0,1,0,26,7,116300000,6000000,3000000,51,1400,51,51,51,51,51,51,51,29,69,107,1741,1,8,132,51,51,51,51,51,51,51,51,51,51,51,51,51,51,107,21,17255,2910,17255,0.6849579215049744,5.0,0
23240,2074,2017-05-20,10,0,90.6,7,4,51.0,3,1,0,0,12,8,107700000,60150000,9750000,52,1400,52,52,52,52,52,52,52,28,223,234,2896,34,49,403,51,51,52,52,52,52,52,52,52,52,52,52,52,52,49,35,17254,2910,17254,0.6784393787384033,2.0,1
23241,2074,2017-05-20,10,0,89.9,8,4,56.0,1,1,4,2,16,7,105700000,70950000,42750000,63,1400,63,63,63,63,63,63,63,31,229,225,2969,26,18,270,52,52,63,63,63,63,63,63,63,63,63,63,63,63,15,42,17243,3641,17243,0.6967241168022156,8.0,0
23242,2074,2017-05-20,10,0,89.1,5,5,52.5,1,1,3,2,28,12,127200000,96750000,30000000,56,1400,56,56,56,56,56,56,56,37,195,233,2614,20,23,159,53,53,56,56,56,56,56,56,56,56,56,56,56,56,16,28,17250,6471,17250,0.6942437887191772,7.0,0
23243,2074,2017-05-20,10,0,89.0,11,4,55.5,1,1,3,3,18,11,134450000,120750000,31500000,65,1400,65,65,65,65,65,65,65,26,95,137,1663,44,50,550,52,52,65,65,65,65,65,65,65,65,65,65,65,65,51,20,17241,1449,17241,0.7089552283287048,12.0,0
23244,2074,2017-05-20,10,0,88.8,4,4,51.5,0,0,4,0,12,4,73200000,7500000,0,54,1400,54,54,54,54,54,54,54,30,95,106,1142,42,41,472,49,49,54,54,54,54,54,54,54,54,54,54,54,54,107,41,17252,1080,17252,0.6837455034255981,4.0,0
23245,2074,2017-05-20,10,0,88.1,6,3,51.0,1,1,1,1,4,4,54600000,54600000,54600000,52,1400,52,52,52,52,52,52,52,45,13,14,281,13,14,281,52,52,52,52,52,52,52,52,52,52,52,52,52,52,97,55,17254,265,17254,0.6762732863426208,1.0,1
23246,2074,2017-05-20,10,0,87.6,10,5,54.0,1,0,4,3,21,10,119700000,69750000,35250000,63,1400,63,63,63,63,63,63,63,28,20,27,219,20,27,219,49,49,63,63,63,63,63,63,63,63,63,63,63,63,102,28,17243,336,17243,0.7076489329338074,11.0,0
23247,2074,2017-05-20,10,0,87.4,3,4,53.5,3,1,4,4,14,8,143050000,97050000,81450000,58,1400,58,58,58,58,58,58,58,35,174,136,1022,98,67,484,53,53,58,58,58,58,58,58,58,58,58,58,58,58,99,20,17248,750,17248,0.6990447044372559,10.0,0
23248,2074,2017-05-20,10,1,86.8,12,3,57.0,2,2,1,1,8,8,123750000,123750000,78750000,65,1400,65,65,65,65,65,65,65,23,82,55,613,40,27,317,49,49,65,65,65,65,65,65,65,65,65,65,65,65,55,34,17241,702,17241,0.6987238526344299,9.0,0
23249,2074,2017-05-20,10,1,86.8,1,4,52.0,0,0,4,4,15,11,72250000,70050000,25500000,55,1400,55,55,55,55,55,55,55,36,5,9,148,5,9,148,51,51,55,55,55,55,55,55,55,55,55,55,55,55,75,34,17251,120,17251,0.6883212327957153,6.0,0
23250,2074,2017-05-20,10,1,86.6,9,3,52.5,1,1,1,1,7,7,59850000,59850000,26250000,56,1400,56,56,56,56,56,56,56,42,303,308,2619,32,35,224,53,53,56,56,56,56,56,56,56,56,56,56,56,56,36,34,17250,6914,17250,0.6822509765625,3.0,1
23251,2075,2017-05-20,9,0,113.6,5,4,53.0,5,2,0,0,14,7,146200000,86850000,42750000,59,1700,59,59,59,59,59,59,59,23,82,55,613,40,27,317,49,49,59,59,59,59,59,59,59,59,59,59,59,59,63,21,17247,702,17247,0.6931467652320862,3.0,1
23252,2075,2017-05-20,9,0,112.8,6,5,53.5,4,3,4,3,23,10,147550000,124350000,114350000,57,1700,57,57,57,57,57,57,57,49,684,717,6403,7,6,74,54,54,57,57,57,57,57,57,57,57,57,57,57,57,69,48,17249,10641,17249,0.7029134035110474,7.0,0
23253,2075,2017-05-20,9,0,112.5,8,5,55.5,4,1,4,0,25,5,168400000,42000000,42000000,61,1700,61,61,61,61,61,61,61,30,109,140,1739,19,18,236,52,52,61,61,61,61,61,61,61,61,61,61,61,61,49,48,17245,3258,17245,0.7030874490737915,8.0,0
23254,2075,2017-05-20,9,0,112.2,10,4,54.0,4,2,3,1,18,11,186300000,118350000,42750000,61,1700,61,61,61,61,61,61,61,45,13,14,281,13,14,281,52,52,61,61,61,61,61,61,61,61,61,61,61,61,76,42,17245,265,17245,0.7086597084999084,10.0,0
23255,2075,2017-05-20,9,0,111.9,9,5,52.0,4,2,1,1,24,9,122700000,74600000,37200000,52,1700,52,52,52,52,52,52,52,26,95,137,1663,44,50,550,52,52,52,52,52,52,52,52,52,52,52,52,52,52,94,55,17254,1449,17254,0.6962295770645142,5.0,0
23256,2075,2017-05-20,9,0,111.9,11,4,52.0,4,1,2,1,20,10,154400000,72750000,61950000,52,1700,52,52,52,52,52,52,52,50,518,602,7541,3,11,223,52,52,52,52,52,52,52,52,52,52,52,52,52,52,118,27,17254,11007,17254,0.695103645324707,4.0,0
23257,2075,2017-05-20,9,0,111.6,3,6,55.5,5,0,4,1,35,10,241876000,32250000,9750000,64,1700,64,64,64,64,64,64,64,30,95,106,1142,42,41,472,49,49,64,64,64,64,64,64,64,64,64,64,64,64,67,20,17242,1080,17242,0.7209051251411438,12.0,0
23258,2075,2017-05-20,9,0,111.5,12,4,52.0,3,0,2,1,16,8,125550000,38250000,6750000,51,1700,51,51,51,51,51,51,51,23,51,47,541,24,29,278,49,49,51,51,51,51,51,51,51,51,51,51,51,51,116,35,17255,702,17255,0.685669481754303,1.0,1
23259,2075,2017-05-20,9,0,111.4,4,5,55.5,4,1,2,0,18,8,164050000,59250000,59250000,63,1700,63,63,63,63,63,63,63,23,38,50,813,16,20,285,49,49,63,63,63,63,63,63,63,63,63,63,63,63,62,27,17243,1080,17243,0.7055659294128418,9.0,0
23260,2075,2017-05-20,9,1,111.4,7,5,52.0,3,0,6,1,22,4,153250000,27300000,27300000,54,1700,54,54,54,54,54,54,54,31,110,94,1442,13,15,183,52,52,54,54,54,54,54,54,54,54,54,54,54,54,84,27,17252,3641,17252,0.6886644959449768,2.0,1
23261,2075,2017-05-20,9,1,111.4,2,4,52.0,3,2,3,3,14,9,123700000,106800000,84000000,56,1700,56,56,56,56,56,56,56,35,174,136,1022,98,67,484,53,53,56,56,56,56,56,56,56,56,56,56,56,56,55,55,17250,750,17250,0.6965858936309814,6.0,0
23262,2075,2017-05-20,9,1,111.2,1,5,57.0,5,3,4,2,21,12,206300000,157050000,141450000,64,1700,64,64,64,64,64,64,64,42,303,308,2619,32,35,224,53,53,64,64,64,64,64,64,64,64,64,64,64,64,69,27,17242,6914,17242,0.7187346816062927,11.0,0
23286,2078,2017-05-20,6,0,0.0,5,5,51.0,1,0,0,0,18,10,36150000,14800000,3600000,22,1300,22,22,22,22,22,22,22,27,63,65,1157,4,8,126,51,51,22,22,22,22,22,22,22,22,22,22,22,22,52,21,17284,1808,17284,0.629483699798584,1.0,1
23287,2078,2017-05-20,6,0,84.2,10,5,52.0,0,0,2,1,19,8,39200000,12400000,10400000,23,1300,23,23,23,23,23,23,23,26,95,137,1663,44,50,550,52,52,23,23,23,23,23,23,23,23,23,23,23,23,124,42,17283,1449,17283,0.6425732374191284,7.0,0
23288,2078,2017-05-20,6,0,84.1,8,4,51.0,1,1,0,0,17,17,18000000,18000000,6800000,21,1300,21,21,21,21,21,21,21,36,5,9,148,5,9,148,51,51,21,21,21,21,21,21,21,21,21,21,21,21,68,14,17285,120,17285,0.6353368759155273,3.0,1
23289,2078,2017-05-20,6,0,83.8,1,5,54.5,2,1,2,1,20,12,69000000,45600000,28000000,30,1300,30,30,30,30,30,30,30,43,257,270,3232,3,4,87,51,51,30,30,30,30,30,30,30,30,30,30,30,30,70,28,17276,7994,17276,0.6529108285903931,9.0,0
23290,2078,2017-05-20,6,0,83.5,7,4,53.0,0,0,2,2,16,11,20020000,20020000,9020000,27,1300,27,27,27,27,27,27,27,38,715,671,5774,43,34,258,53,53,27,27,27,27,27,27,27,27,27,27,27,27,44,41,17279,5797,17279,0.6420199871063232,6.0,0
23291,2078,2017-05-20,6,0,83.4,11,7,51.0,0,0,1,0,62,17,56970000,5600000,5600000,21,1300,21,21,21,21,21,21,21,34,25,32,705,2,2,83,51,51,21,21,21,21,21,21,21,21,21,21,21,21,55,14,17285,3654,17285,0.6553467512130737,10.0,0
23292,2078,2017-05-20,6,0,83.3,9,4,51.5,1,1,0,0,11,11,35200000,35200000,3600000,24,1300,24,24,24,24,24,24,24,30,95,106,1142,42,41,472,49,49,24,24,24,24,24,24,24,24,24,24,24,24,98,27,17282,1080,17282,0.6378833651542664,4.0,0
23293,2078,2017-05-20,6,0,83.1,4,4,53.0,1,0,1,0,12,9,42800000,10400000,6800000,27,1300,27,27,27,27,27,27,27,31,229,225,2969,26,18,270,52,52,27,27,27,27,27,27,27,27,27,27,27,27,98,42,17279,3641,17279,0.6417279243469238,5.0,0
23294,2078,2017-05-20,6,1,82.5,6,3,56.5,1,1,2,2,4,4,52200000,52200000,39600000,34,1300,34,34,34,34,34,34,34,35,174,136,1022,98,67,484,53,53,34,34,34,34,34,34,34,34,34,34,34,34,66,42,17272,750,17272,0.649125337600708,8.0,0
23295,2078,2017-05-20,6,1,82.4,3,6,55.5,2,1,3,1,35,13,98550000,42000000,8400000,32,1300,32,32,32,32,32,32,32,49,684,717,6403,7,6,74,54,54,32,32,32,32,32,32,32,32,32,32,32,32,96,21,17274,10641,17274,0.6691862344741821,11.0,0
23296,2078,2017-05-20,6,1,82.2,2,3,54.5,1,1,1,1,2,2,31200000,31200000,31200000,30,1300,30,30,30,30,30,30,30,23,82,55,613,40,27,317,49,49,30,30,30,30,30,30,30,30,30,30,30,30,81,27,17276,702,17276,0.6314535140991211,2.0,1
23309,2080,2017-05-20,4,0,64.3,8,4,53.5,2,1,3,1,14,8,76800000,36000000,0,42,1000,42,42,42,42,42,42,42,37,212,243,3191,6,4,160,52,52,42,42,42,42,42,42,42,42,42,42,42,42,112,98,17264,5797,17264,0.6659523248672485,9.0,0
23310,2080,2017-05-20,4,0,64.0,4,5,52.0,1,1,3,1,9,6,62300000,46200000,0,38,1000,38,38,38,38,38,38,38,45,13,14,281,13,14,281,52,52,38,38,38,38,38,38,38,38,38,38,38,38,49,84,17268,265,17268,0.6534550189971924,4.0,0
23311,2080,2017-05-20,4,0,62.9,2,3,52.0,1,1,2,2,5,5,45800000,45800000,45800000,39,1000,39,39,39,39,39,39,39,28,223,234,2896,34,49,403,51,51,39,39,39,39,39,39,39,39,39,39,39,39,31,20,17267,2910,17267,0.6423742771148682,1.0,1
23312,2080,2017-05-20,4,0,62.7,7,3,51.0,2,2,1,1,6,6,68600000,68600000,35000000,41,1000,41,41,41,41,41,41,41,22,15,20,206,15,20,206,48,48,41,41,41,41,41,41,41,41,41,41,41,41,127,28,17265,336,17265,0.6504114866256714,3.0,1
23313,2080,2017-05-20,4,0,62.2,9,4,51.0,3,0,2,1,20,12,106000000,22800000,2400000,38,1000,38,38,38,38,38,38,38,36,5,9,148,5,9,148,51,51,38,38,38,38,38,38,38,38,38,38,38,38,72,35,17268,120,17268,0.6571301221847534,6.0,0
23314,2080,2017-05-20,4,0,62.1,10,5,55.5,2,0,7,3,32,12,145050000,55800000,28200000,46,1000,46,46,46,46,46,46,46,28,53,47,1084,5,4,112,50,50,46,46,46,46,46,46,46,46,46,46,46,46,107,27,17260,2096,17260,0.6803882122039795,12.0,0
23315,2080,2017-05-20,4,0,61.9,12,4,53.0,2,1,0,0,17,13,78500000,61800000,24600000,41,1000,41,41,41,41,41,41,41,30,95,106,1142,42,41,472,49,49,41,41,41,41,41,41,41,41,41,41,41,41,68,76,17265,1080,17265,0.6670016050338745,10.0,0
23316,2080,2017-05-20,4,0,61.9,5,4,51.5,2,0,3,0,13,6,88550000,7800000,7800000,41,1000,41,41,41,41,41,41,41,52,283,373,4725,2,3,76,52,52,41,41,41,41,41,41,41,41,41,41,41,41,50,20,17265,11007,17265,0.654605507850647,5.0,0
23317,2080,2017-05-20,4,0,61.8,6,4,52.0,2,1,0,0,11,8,62200000,39800000,10200000,37,1000,37,37,37,37,37,37,37,31,229,225,2969,26,18,270,52,52,37,37,37,37,37,37,37,37,37,37,37,37,45,35,17269,3641,17269,0.6473516225814819,2.0,1
23318,2080,2017-05-20,4,1,61.2,11,3,54.5,2,2,2,2,7,7,89800000,89800000,15600000,47,1000,47,47,47,47,47,47,47,35,174,136,1022,98,67,484,53,53,47,47,47,47,47,47,47,47,47,47,47,47,34,28,17259,750,17259,0.6657061576843262,8.0,0
23319,2080,2017-05-20,4,1,61.1,1,4,55.5,3,1,1,0,14,8,92250000,44400000,8400000,46,1000,46,46,46,46,46,46,46,23,51,47,541,24,29,278,49,49,46,46,46,46,46,46,46,46,46,46,46,46,26,35,17260,702,17260,0.6623145341873169,7.0,0
23320,2080,2017-05-20,4,1,60.9,3,4,55.0,3,1,2,2,12,6,107200000,57600000,36600000,49,1000,49,49,49,49,49,49,49,21,27,26,374,10,10,112,51,51,49,49,49,49,49,49,49,49,49,49,49,49,81,63,17257,1449,17257,0.6684154868125916,11.0,0
23352,2084,2017-05-21,11,0,0.0,7,4,52.0,1,1,1,1,5,5,46200000,46200000,0,52,1200,52,52,52,52,52,52,52,29,49,49,934,0,1,42,51,52,52,52,52,52,52,52,52,52,52,52,52,52,62,99,17255,2538,17255,0.6708762645721436,2.0,1
23353,2084,2017-05-21,11,0,77.4,9,5,52.0,1,0,2,0,19,3,99570000,0,0,52,1200,52,52,52,52,52,52,52,45,13,14,281,13,14,281,52,52,52,52,52,52,52,52,52,52,52,52,52,52,49,204,17255,266,17255,0.6844831109046936,7.0,0
23354,2084,2017-05-21,11,0,76.5,4,5,51.0,1,0,1,0,24,6,67700000,7500000,0,51,1200,51,51,51,51,51,51,51,26,28,33,462,16,25,273,49,49,51,51,51,51,51,51,51,51,51,51,51,51,38,169,17256,703,17256,0.6798849105834961,5.0,0
23355,2084,2017-05-21,11,0,76.4,2,5,52.0,4,0,3,1,20,8,181050000,26250000,15750000,59,1200,59,59,59,59,59,59,59,21,27,26,374,10,10,112,51,51,59,59,59,59,59,59,59,59,59,59,59,59,82,35,17248,1450,17248,0.691347599029541,9.0,0
23356,2084,2017-05-21,11,0,75.9,10,5,53.0,1,0,1,0,20,5,82550000,0,0,54,1200,54,54,54,54,54,54,54,37,212,243,3191,6,4,160,52,52,54,54,54,54,54,54,54,54,54,54,54,54,118,21,17253,5798,17253,0.6871684193611145,8.0,0
23357,2084,2017-05-21,11,0,75.7,5,3,51.0,1,1,1,1,8,8,58200000,58200000,49800000,53,1200,53,53,53,53,53,53,53,22,15,20,206,15,20,206,48,48,53,53,53,53,53,53,53,53,53,53,53,53,56,36,17254,337,17254,0.6696273684501648,1.0,1
23358,2084,2017-05-21,11,0,75.7,1,4,51.5,2,2,4,1,18,11,112350000,74900000,6750000,51,1200,51,51,51,51,51,51,51,43,408,474,5505,22,14,258,51,51,51,51,51,51,51,51,51,51,51,51,51,51,44,22,17256,6915,17256,0.678769588470459,4.0,0
23359,2084,2017-05-21,11,1,75.1,6,5,52.0,3,0,3,0,31,9,154450000,10500000,0,51,1200,51,51,51,51,51,51,51,29,69,107,1741,1,8,132,51,51,51,51,51,51,51,51,51,51,51,51,51,51,61,21,17256,2911,17256,0.6818463802337646,6.0,0
23360,2084,2017-05-21,11,1,74.9,8,5,57.0,4,0,3,2,9,3,128500000,31500000,31500000,62,1200,62,62,62,62,62,62,62,49,684,717,6403,7,6,74,54,54,62,62,62,62,62,62,62,62,62,62,62,62,48,36,17245,10642,17245,0.6948957443237305,10.0,0
23361,2084,2017-05-21,11,1,74.9,3,4,52.0,1,0,0,0,8,4,55600000,10500000,0,52,1200,52,52,52,52,52,52,52,26,95,137,1663,44,50,550,52,52,52,52,52,52,52,52,52,52,52,52,52,52,66,63,17255,1450,17255,0.6756618022918701,3.0,1
23362,2085,2017-05-21,10,0,0.0,12,6,55.0,7,2,4,0,33,11,482730000,150100000,26900000,100,1800,100,100,100,100,100,100,100,22,15,20,206,15,20,206,48,48,100,100,100,100,100,100,100,100,100,100,100,100,31,63,17207,337,17207,0.7733439207077026,11.0,0
23363,2085,2017-05-21,10,0,119.7,9,5,52.0,5,2,5,3,25,9,265270000,154500000,81000000,82,1800,82,82,82,82,82,82,82,38,715,671,5774,43,34,258,53,53,82,82,82,82,82,82,82,82,82,82,82,82,118,50,17225,5798,17225,0.7475684881210327,2.0,1
23364,2085,2017-05-21,10,0,119.1,6,6,56.0,5,1,8,1,38,8,516450000,116100000,23100000,100,1800,100,100,100,100,100,100,100,28,20,27,219,20,27,219,49,49,100,100,100,100,100,100,100,100,100,100,100,100,36,21,17207,337,17207,0.7732805013656616,10.0,0
23365,2085,2017-05-21,10,0,118.2,11,6,53.0,3,0,7,1,33,9,321980000,63000000,29500000,90,1800,90,90,90,90,90,90,90,30,109,140,1739,19,18,236,52,52,90,90,90,90,90,90,90,90,90,90,90,90,50,35,17217,3259,17217,0.7574139833450317,5.0,0
23366,2085,2017-05-21,10,0,118.2,5,7,53.0,8,1,9,2,32,6,1149318000,258600000,223500000,93,1800,93,93,93,93,93,93,93,26,94,76,1310,10,12,142,52,52,93,93,93,93,93,93,93,93,93,93,93,93,37,56,17214,1809,17214,0.7593629360198975,6.0,0
23367,2085,2017-05-21,10,0,118.1,8,6,53.0,5,0,6,1,33,7,470530000,90000000,6000000,93,1800,93,93,93,93,93,93,93,31,229,225,2969,26,18,270,52,52,93,93,93,93,93,93,93,93,93,93,93,93,62,49,17214,3642,17214,0.7623347043991089,9.0,0
23368,2085,2017-05-21,10,0,117.6,4,5,55.5,6,3,5,4,19,10,346000000,250250000,123200000,95,1800,95,95,95,95,95,95,95,37,195,233,2614,20,23,159,53,53,95,95,95,95,95,95,95,95,95,95,95,95,16,36,17212,6472,17212,0.7598847150802612,7.0,0
23369,2085,2017-05-21,10,0,117.3,3,4,53.5,5,4,1,1,13,9,296350000,252800000,131000000,91,1800,91,91,91,91,91,91,91,35,174,136,1022,98,67,484,53,53,91,91,91,91,91,91,91,91,91,91,91,91,59,36,17216,751,17216,0.7552834153175354,4.0,0
23370,2085,2017-05-21,10,0,117.2,10,5,51.0,7,1,3,1,28,10,375150000,104500000,4400000,85,1800,85,85,85,85,85,85,85,36,5,9,148,5,9,148,51,51,85,85,85,85,85,85,85,85,85,85,85,85,64,21,17222,121,17222,0.7458994388580322,1.0,1
23371,2085,2017-05-21,10,1,116.8,1,4,55.0,7,4,1,0,13,8,340150000,245500000,123000000,94,1800,94,94,94,94,94,94,94,30,95,106,1142,42,41,472,49,49,94,94,94,94,94,94,94,94,94,94,94,94,107,50,17213,1081,17213,0.7608500123023987,8.0,0
23372,2085,2017-05-21,10,1,116.7,7,7,54.5,9,0,8,2,40,8,658829000,60500000,14300000,93,1800,93,93,93,93,93,93,93,42,303,308,2619,32,35,224,53,53,93,93,93,93,93,93,93,93,93,93,93,93,107,36,17214,6915,17214,0.7750428915023804,12.0,0
23373,2085,2017-05-21,10,1,116.6,2,4,55.5,3,1,5,2,12,5,284650000,148700000,98300000,95,1800,95,95,95,95,95,95,95,23,82,55,613,40,27,317,49,49,95,95,95,95,95,95,95,95,95,95,95,95,74,35,17212,703,17212,0.7532176971435547,3.0,1
23374,2086,2017-05-21,9,0,113.6,2,5,52.0,4,0,1,0,17,4,162320000,0,0,66,1700,66,66,66,66,66,66,66,29,69,107,1741,1,8,132,51,51,66,66,66,66,66,66,66,66,66,66,66,66,3,21,17241,2911,17241,0.6980928182601929,1.0,1
23375,2086,2017-05-21,9,0,112.9,4,4,52.0,5,2,0,0,16,11,192150000,110700000,3600000,66,1700,66,66,66,66,66,66,66,36,5,9,148,5,9,148,51,51,66,66,66,66,66,66,66,66,66,66,66,66,125,22,17241,121,17241,0.715137243270874,3.0,1
23376,2086,2017-05-21,9,0,112.2,9,5,53.0,1,0,1,1,12,9,96150000,50400000,34200000,72,1700,72,72,72,72,72,72,72,28,223,234,2896,34,49,403,51,51,72,72,72,72,72,72,72,72,72,72,72,72,85,29,17235,2911,17235,0.7227243781089783,5.0,0
23377,2086,2017-05-21,9,0,111.6,1,5,53.5,5,1,5,3,19,8,232450000,103200000,23400000,73,1700,73,73,73,73,73,73,73,30,95,106,1142,42,41,472,49,49,73,73,73,73,73,73,73,73,73,73,73,73,73,42,17234,1081,17234,0.7253639698028564,6.0,0
23378,2086,2017-05-21,9,0,111.6,7,5,51.0,5,0,4,1,29,11,249650000,35450000,7200000,66,1700,66,66,66,66,66,66,66,29,49,49,934,0,1,42,51,52,66,66,66,66,66,66,66,66,66,66,66,66,48,22,17241,2538,17241,0.7115623950958252,2.0,1
23379,2086,2017-05-21,9,0,111.4,8,5,54.5,4,2,1,0,17,8,212800000,107100000,104100000,75,1700,75,75,75,75,75,75,75,45,13,14,281,13,14,281,52,52,75,75,75,75,75,75,75,75,75,75,75,75,93,42,17232,266,17232,0.7323934435844421,8.0,0
23380,2086,2017-05-21,9,0,110.9,6,5,52.0,3,2,0,0,24,8,190780000,117000000,42750000,68,1700,68,68,68,68,68,68,68,31,229,225,2969,26,18,270,52,52,68,68,68,68,68,68,68,68,68,68,68,68,62,49,17239,3642,17239,0.7161636352539062,4.0,0
23381,2086,2017-05-21,9,1,110.8,10,4,57.0,5,4,4,3,12,9,245700000,208250000,139650000,80,1700,80,80,80,80,80,80,80,35,174,136,1022,98,67,484,53,53,80,80,80,80,80,80,80,80,80,80,80,80,107,42,17227,751,17227,0.7428531646728516,9.0,0
23382,2086,2017-05-21,9,1,110.7,3,5,53.0,4,1,3,0,32,10,268500000,67500000,54900000,76,1700,76,76,76,76,76,76,76,21,27,26,374,10,10,112,51,51,76,76,76,76,76,76,76,76,76,76,76,76,81,22,17231,1450,17231,0.7314006686210632,7.0,0
23383,2086,2017-05-21,9,1,110.7,5,6,56.5,5,0,6,1,37,10,410280000,86500000,51300000,79,1700,79,79,79,79,79,79,79,38,715,671,5774,43,34,258,53,53,79,79,79,79,79,79,79,79,79,79,79,79,107,28,17228,5798,17228,0.7505511045455933,10.0,0
23463,2094,2017-05-21,1,0,80.3,3,3,53.0,0,0,0,0,2,2,0,0,0,44,1200,44,44,44,44,44,44,44,28,20,27,219,20,27,219,49,49,44,44,44,44,44,44,44,44,44,44,44,44,60,29,17263,337,17263,0.6508168578147888,1.0,1
23464,2094,2017-05-21,1,0,79.0,9,3,55.0,0,0,0,0,2,2,0,0,0,44,1200,44,44,44,44,44,44,44,43,70,86,1679,4,5,77,52,52,44,44,44,44,44,44,44,44,44,44,44,44,69,22,17263,7659,17263,0.6557000279426575,4.0,0
23465,2094,2017-05-21,1,0,79.0,1,3,55.0,0,0,0,0,3,3,0,0,0,44,1200,44,44,44,44,44,44,44,43,408,474,5505,22,14,258,51,51,44,44,44,44,44,44,44,44,44,44,44,44,127,15,17263,6915,17263,0.6629611253738403,11.0,0
23466,2094,2017-05-21,1,0,78.9,7,3,55.0,0,0,0,0,7,7,3600000,3600000,3600000,44,1200,44,44,44,44,44,44,44,30,95,106,1142,42,41,472,49,49,44,44,44,44,44,44,44,44,44,44,44,44,46,29,17263,1081,17263,0.6608128547668457,10.0,0
23467,2094,2017-05-21,1,0,78.1,11,3,55.0,0,0,0,0,3,3,2000000,2000000,2000000,44,1200,44,44,44,44,44,44,44,36,5,9,148,5,9,148,51,51,44,44,44,44,44,44,44,44,44,44,44,44,56,92,17263,121,17263,0.6568648219108582,5.0,0
23468,2094,2017-05-21,1,0,78.0,5,3,55.0,0,0,0,0,0,0,0,0,0,44,1200,44,44,44,44,44,44,44,26,95,137,1663,44,50,550,52,52,44,44,44,44,44,44,44,44,44,44,44,44,49,0,17263,1450,17263,0.6520975828170776,3.0,1
23469,2094,2017-05-21,1,0,77.8,8,3,53.0,0,0,0,0,2,2,1600000,1600000,1600000,44,1200,44,44,44,44,44,44,44,29,69,107,1741,1,8,132,51,51,44,44,44,44,44,44,44,44,44,44,44,44,68,29,17263,2911,17263,0.6509215235710144,2.0,1
23470,2094,2017-05-21,1,0,77.4,4,3,56.5,0,0,1,1,4,4,4620000,4620000,4620000,44,1200,44,44,44,44,44,44,44,28,223,234,2896,34,49,403,51,51,44,44,44,44,44,44,44,44,44,44,44,44,49,43,17263,2911,17263,0.6586209535598755,7.0,0
23471,2094,2017-05-21,1,1,76.8,6,3,54.0,0,0,0,0,2,2,5200000,5200000,5200000,44,1200,44,44,44,44,44,44,44,35,174,136,1022,98,67,484,53,53,44,44,44,44,44,44,44,44,44,44,44,44,59,29,17263,751,17263,0.6591564416885376,8.0,0
23472,2094,2017-05-21,1,1,76.6,10,3,53.0,0,0,0,0,6,6,0,0,0,44,1200,44,44,44,44,44,44,44,50,518,602,7541,3,11,223,52,52,44,44,44,44,44,44,44,44,44,44,44,44,26,35,17263,11008,17263,0.6579679846763611,6.0,0
23473,2094,2017-05-21,1,1,76.3,2,3,53.0,0,0,0,0,7,7,880000,880000,880000,44,1200,44,44,44,44,44,44,44,29,49,49,934,0,1,42,51,52,44,44,44,44,44,44,44,44,44,44,44,44,101,28,17263,2538,17263,0.6597042679786682,9.0,0
23532,2100,2017-05-27,6,0,79.5,10,3,54.0,1,1,0,0,3,3,22800000,22800000,22800000,29,1300,29,29,29,29,29,29,29,31,231,225,2984,27,17,271,52,52,29,29,29,29,29,29,29,29,29,29,29,29,121,28,17284,3648,17284,0.6365131139755249,8.0,0
23533,2100,2017-05-27,6,0,77.8,8,5,52.0,1,0,0,0,26,9,24500000,0,0,21,1300,21,21,21,21,21,21,21,36,5,10,163,5,10,163,51,51,21,21,21,21,21,21,21,21,21,21,21,21,39,48,17292,127,17292,0.6326672434806824,6.0,0
23534,2100,2017-05-27,6,0,77.8,11,3,53.5,1,1,2,2,8,8,50400000,50400000,16800000,34,1300,34,34,34,34,34,34,34,22,15,20,213,15,20,213,48,48,34,34,34,34,34,34,34,34,34,34,34,34,88,34,17279,343,17279,0.6442598104476929,10.0,0
23535,2100,2017-05-27,6,0,77.7,7,4,52.0,1,1,0,0,12,8,30800000,28000000,0,28,1300,28,28,28,28,28,28,28,27,63,65,1159,4,8,123,51,51,28,28,28,28,28,28,28,28,28,28,28,28,47,34,17285,1815,17285,0.6340055465698242,7.0,0
23536,2100,2017-05-27,6,0,77.2,3,3,52.0,1,1,0,0,6,6,35600000,35600000,0,27,1300,27,27,27,27,27,27,27,29,53,56,1220,5,3,111,51,51,27,27,27,27,27,27,27,27,27,27,27,27,90,34,17286,2917,17286,0.6301223039627075,4.0,0
23537,2100,2017-05-27,6,0,77.0,5,3,56.5,0,0,0,0,7,7,0,0,0,34,1300,34,34,34,34,34,34,34,34,25,32,707,2,2,83,51,51,34,34,34,34,34,34,34,34,34,34,34,34,76,28,17279,3661,17279,0.6464372277259827,11.0,0
